"","Amamu1","Canalb1","Neucr4830_1","Neucr_trp3_1","SacceM3707_1","SacceM3836_1","SacceM3837_1","SacceM3838_1","SacceM3839_1"
"6.1.1.5",10.1497081958894,15.5460551884959,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.6",5.07485409794468,23.3190827827439,13.2275132275132,9.70873786407767,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.1.1.7",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.1.1.9",10.1497081958894,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.2.1.1",10.1497081958894,31.0921103769918,13.2275132275132,9.70873786407767,25.0469630557295,25.062656641604,25.1177394034537,24.9765844520762,25.1098556183302
"6.2.1.12",27.9116975386958,0,19.8412698412698,12.1359223300971,0,0,0,0,0
"6.2.1.16",5.07485409794468,0,6.61375661375661,4.85436893203883,0,0,0,0,0
"6.2.1.3",10.1497081958894,19.4325689856199,19.8412698412698,21.8446601941748,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.2.1.4",5.07485409794468,0,0,14.5631067961165,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.2.1.5",10.1497081958894,0,0,0,0,0,0,0,0
"6.3.1.2",15.2245622938341,11.6595413913719,19.8412698412698,21.8446601941748,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"6.3.2.-",248.66785079929,15.5460551884959,19.8412698412698,310.679611650485,81.4026299311208,81.453634085213,81.6326530612245,81.1738994692476,81.6070307595731
"6.3.2.1",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.2.17",5.07485409794468,7.77302759424796,26.4550264550265,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"6.3.2.19",86.2725196650596,256.509910610183,228.174603174603,77.6699029126214,159.674389480276,156.641604010025,160.125588697017,162.347798938495,166.352793471438
"6.3.2.2",10.1497081958894,7.77302759424796,6.61375661375661,9.70873786407767,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.2.3",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.2.5",5.07485409794468,3.88651379712398,6.61375661375661,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"6.3.2.6",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"6.3.3.2",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"6.3.4.2",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.4.4",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.4.5",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"6.3.5.-",20.2994163917787,0,0,24.2718446601942,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"6.3.5.1",5.07485409794468,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.5.2",5.07485409794468,15.5460551884959,13.2275132275132,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"6.3.5.3",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"6.3.5.4",5.07485409794468,15.5460551884959,6.61375661375661,4.85436893203883,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"6.3.5.5",10.1497081958894,15.5460551884959,13.2275132275132,4.85436893203883,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"6.4.1.1",7.61228114691703,11.6595413913719,9.92063492063492,7.28155339805825,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"6.4.1.3",5.07485409794468,0,0,0,0,0,0,0,0
"6.4.1.4",2.53742704897234,0,6.61375661375661,4.85436893203883,0,0,0,0,0
"6.5.1.1",35.5239786856128,3.88651379712398,6.61375661375661,46.1165048543689,43.8321853475266,43.859649122807,43.956043956044,43.7090227911333,43.9422473320778
"6.5.1.2",2.53742704897234,0,0,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"6.5.1.3",2.53742704897234,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"6.5.1.4",2.53742704897234,3.88651379712398,9.92063492063492,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.1.1.105",0,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"1.1.1.116",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.1.1.117",0,3.88651379712398,0,0,0,0,0,0,0
"1.1.1.156",0,7.77302759424796,13.2275132275132,0,0,0,0,0,0
"1.1.1.206",0,3.88651379712398,6.61375661375661,2.42718446601942,0,0,0,0,0
"1.1.1.215",0,19.4325689856199,6.61375661375661,7.28155339805825,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.1.1.38",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.1.1.9",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.1.3.20",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.1.3.37",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.1.99.2",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.1.99.28",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.11.1.9",0,15.5460551884959,3.30687830687831,2.42718446601942,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"1.13.11.-",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.13.11.1",0,31.0921103769918,39.6825396825397,0,0,0,0,0,0
"1.13.11.20",0,7.77302759424796,6.61375661375661,4.85436893203883,0,0,0,0,0
"1.13.11.27",0,7.77302759424796,19.8412698412698,4.85436893203883,0,0,0,0,0
"1.14.11.-",0,38.8651379712398,36.3756613756614,2.42718446601942,0,0,0,0,0
"1.14.11.12",0,3.88651379712398,0,0,0,0,0,0,0
"1.14.11.18",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.14.14.-",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.14.19.-",0,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"1.14.99.-",0,7.77302759424796,3.30687830687831,0,0,0,0,0,0
"1.14.99.29",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.16.3.1",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.3.1.21",0,7.77302759424796,3.30687830687831,0,0,0,0,0,0
"1.3.1.33",0,15.5460551884959,6.61375661375661,0,0,0,0,0,0
"1.3.3.6",0,11.6595413913719,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.4.1.4",0,7.77302759424796,6.61375661375661,4.85436893203883,12.5234815278647,12.531328320802,12.5588697017268,12.4882922260381,12.5549278091651
"1.4.3.3",0,34.9786241741158,19.8412698412698,0,0,0,0,0,0
"1.5.-.-",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"1.5.1.10",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.6.5.2",0,15.5460551884959,3.30687830687831,0,0,0,0,0,0
"1.8.3.2",0,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"1.97.1.4",0,23.3190827827439,6.61375661375661,0,0,0,0,0,0
"2.1.1.1",0,3.88651379712398,9.92063492063492,0,0,0,0,0,0
"2.1.1.10",0,3.88651379712398,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.1.1.127",0,3.88651379712398,6.61375661375661,2.42718446601942,0,0,0,0,0
"2.1.1.16",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.1.1.34",0,3.88651379712398,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.1.1.35",0,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"2.1.1.59",0,3.88651379712398,0,0,0,0,0,0,0
"2.1.1.6",0,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.1.1.63",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.3.1.22",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"2.3.1.30",0,7.77302759424796,0,0,0,0,0,0,0
"2.3.1.36",0,3.88651379712398,0,0,0,0,0,0,0
"2.3.1.39",0,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.3.1.42",0,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.3.1.86",0,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"2.3.1.87",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.4.1.186",0,7.77302759424796,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.4.1.207",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"2.4.1.41",0,3.88651379712398,6.61375661375661,0,0,0,0,0,0
"2.4.1.80",0,3.88651379712398,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.5.1.22",0,11.6595413913719,0,0,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"2.5.1.39",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"2.6.1.27",0,3.88651379712398,0,0,0,0,0,0,0
"2.6.1.5",0,15.5460551884959,13.2275132275132,9.70873786407767,0,0,0,0,0
"2.6.1.7",0,7.77302759424796,3.30687830687831,0,0,0,0,0,0
"2.7.1.105",0,7.77302759424796,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.7.1.108",0,3.88651379712398,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.1.20",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.1.30",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.1.31",0,11.6595413913719,9.92063492063492,0,0,0,0,0,0
"2.7.1.78",0,3.88651379712398,6.61375661375661,0,0,0,0,0,0
"2.7.1.82",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.1.86",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"2.7.7.12",0,7.77302759424796,6.61375661375661,0,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.7.7.14",0,7.77302759424796,6.61375661375661,0,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.7.7.15",0,7.77302759424796,6.61375661375661,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"2.7.7.19",0,7.77302759424796,6.61375661375661,4.85436893203883,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.7.7.3",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"2.8.1.-",0,3.88651379712398,0,0,0,0,0,0,0
"3.1.1.11",0,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"3.1.1.13",0,11.6595413913719,6.61375661375661,0,0,0,0,0,0
"3.1.1.17",0,11.6595413913719,19.8412698412698,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"3.1.11.2",0,7.77302759424796,9.92063492063492,0,0,0,0,0,0
"3.1.2.1",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.2.4",0,11.6595413913719,9.92063492063492,0,0,0,0,0,0
"3.1.22.-",0,3.88651379712398,6.61375661375661,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.27.-",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"3.1.3.1",0,23.3190827827439,49.6031746031746,14.5631067961165,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"3.1.3.21",0,3.88651379712398,3.30687830687831,2.42718446601942,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.1.3.27",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"3.1.3.3",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.3.32",0,3.88651379712398,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.3.43",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"3.1.3.5",0,11.6595413913719,19.8412698412698,14.5631067961165,0,0,0,0,0
"3.1.3.68",0,3.88651379712398,0,0,6.26174076393237,3.1328320802005,3.13971742543171,6.24414611301904,6.27746390458255
"3.1.3.7",0,7.77302759424796,9.92063492063492,7.28155339805825,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.31.1",0,3.88651379712398,0,0,0,0,0,0,0
"3.1.4.-",0,3.88651379712398,9.92063492063492,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.1.4.37",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"3.1.6.1",0,7.77302759424796,6.61375661375661,4.85436893203883,0,0,0,0,0
"3.2.-.-",0,3.88651379712398,0,2.42718446601942,0,0,0,0,0
"3.2.1.101",0,7.77302759424796,23.1481481481481,16.9902912621359,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.2.1.6",0,7.77302759424796,3.30687830687831,0,0,0,0,0,0
"3.2.1.84",0,3.88651379712398,13.2275132275132,0,0,0,0,0,0
"3.2.2.3",0,3.88651379712398,9.92063492063492,0,0,0,0,0,0
"3.4.11.15",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"3.4.11.22",0,7.77302759424796,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.13.-",0,3.88651379712398,0,0,0,0,0,0,0
"3.4.17.-",0,3.88651379712398,6.61375661375661,2.42718446601942,0,0,0,0,0
"3.4.24.13",0,7.77302759424796,0,0,0,0,0,0,0
"3.5.1.1",0,11.6595413913719,9.92063492063492,7.28155339805825,18.7852222917971,18.796992481203,18.8383045525903,18.7324383390571,18.8323917137476
"3.5.1.52",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"3.5.1.6",0,11.6595413913719,9.92063492063492,0,0,0,0,0,0
"3.5.1.9",0,7.77302759424796,6.61375661375661,0,0,0,0,0,0
"3.5.4.-",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.5.5.1",0,15.5460551884959,13.2275132275132,38.8349514563107,25.0469630557295,25.062656641604,25.1177394034537,24.9765844520762,25.1098556183302
"3.5.99.5",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"3.6.1.10",0,3.88651379712398,3.30687830687831,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.6.1.29",0,3.88651379712398,6.61375661375661,0,0,0,0,0,0
"3.6.3.10",0,3.88651379712398,0,0,0,0,0,0,0
"3.6.3.25",0,3.88651379712398,0,0,0,0,0,0,0
"3.6.3.29",0,31.0921103769918,6.61375661375661,0,0,0,0,0,0
"3.6.3.44",0,38.8651379712398,26.4550264550265,0,0,0,0,0,0
"3.6.3.9",0,3.88651379712398,0,0,0,0,0,0,0
"3.6.4.-",0,62.1842207539837,52.9100529100529,0,0,0,0,0,0
"3.7.1.5",0,7.77302759424796,9.92063492063492,0,0,0,0,0,0
"4.1.1.-",0,108.822386319471,0,0,43.8321853475266,43.859649122807,43.956043956044,43.7090227911333,43.9422473320778
"4.2.1.-",0,38.8651379712398,33.0687830687831,0,0,0,0,0,0
"4.2.1.10",0,3.88651379712398,6.61375661375661,2.42718446601942,0,0,0,0,0
"4.2.1.46",0,7.77302759424796,6.61375661375661,4.85436893203883,0,0,0,0,0
"4.2.1.51",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.2.1.93",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"4.2.1.96",0,3.88651379712398,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.3.2.3",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"4.4.1.16",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"4.4.1.8",0,19.4325689856199,33.0687830687831,12.1359223300971,31.3087038196619,31.328320802005,31.3971742543171,31.2207305650952,31.3873195229127
"5.-.-.-",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"5.1.3.15",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"5.3.1.13",0,3.88651379712398,0,0,0,0,0,0,0
"5.3.1.23",0,11.6595413913719,3.30687830687831,0,0,0,0,0,0
"5.3.1.24",0,3.88651379712398,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"5.3.99.3",0,3.88651379712398,3.30687830687831,0,0,0,0,0,0
"6.2.1.-",0,7.77302759424796,19.8412698412698,0,0,0,0,0,0
"6.3.3.3",0,3.88651379712398,0,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"1.1.1.103",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"1.1.1.133",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.1.141",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.1.17",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.1.173",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.1.208",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.1.24",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.1.252",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.1.27",0,0,13.2275132275132,9.70873786407767,0,0,0,0,0
"1.1.1.28",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"1.1.1.29",0,0,13.2275132275132,0,0,0,0,0,0
"1.1.1.30",0,0,6.61375661375661,4.85436893203883,0,0,0,0,0
"1.1.3.13",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.3.9",0,0,3.30687830687831,0,0,0,0,0,0
"1.1.99.18",0,0,19.8412698412698,0,0,0,0,0,0
"1.1.99.24",0,0,3.30687830687831,0,0,0,0,0,0
"1.13.11.18",0,0,6.61375661375661,0,0,0,0,0,0
"1.13.12.-",0,0,9.92063492063492,0,0,0,0,0,0
"1.13.12.4",0,0,3.30687830687831,0,0,0,0,0,0
"1.14.11.2",0,0,9.92063492063492,2.42718446601942,0,0,0,0,0
"1.14.13.12",0,0,33.0687830687831,0,0,0,0,0,0
"1.14.18.1",0,0,92.5925925925926,0,0,0,0,0,0
"1.14.99.1",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"1.3.1.22",0,0,3.30687830687831,0,0,0,0,0,0
"1.3.1.48",0,0,3.30687830687831,0,0,0,0,0,0
"1.3.1.9",0,0,9.92063492063492,0,0,0,0,0,0
"1.3.99.12",0,0,3.30687830687831,0,0,0,0,0,0
"1.4.3.-",0,0,3.30687830687831,0,0,0,0,0,0
"1.4.3.2",0,0,52.9100529100529,0,0,0,0,0,0
"1.4.3.4",0,0,19.8412698412698,14.5631067961165,0,0,0,0,0
"1.6.5.4",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"1.8.3.1",0,0,6.61375661375661,4.85436893203883,0,0,0,0,0
"1.8.5.-",0,0,3.30687830687831,0,0,0,0,0,0
"2.1.1.104",0,0,3.30687830687831,0,0,0,0,0,0
"2.1.1.109",0,0,9.92063492063492,0,0,0,0,0,0
"2.1.1.125",0,0,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"2.1.1.137",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.1.1.20",0,0,3.30687830687831,0,0,0,0,0,0
"2.1.1.60",0,0,3.30687830687831,0,0,0,0,0,0
"2.1.1.85",0,0,3.30687830687831,0,0,0,0,0,0
"2.1.1.95",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.1.4.1",0,0,9.92063492063492,7.28155339805825,0,0,0,0,0
"2.3.1.135",0,0,3.30687830687831,0,0,0,0,0,0
"2.3.1.32",0,0,6.61375661375661,0,0,0,0,0,0
"2.3.1.5",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.3.1.74",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.3.1.85",0,0,16.5343915343915,0,0,0,0,0,0
"2.4.1.123",0,0,3.30687830687831,0,0,0,0,0,0
"2.4.1.144",0,0,3.30687830687831,0,0,0,0,0,0
"2.4.1.82",0,0,3.30687830687831,0,0,0,0,0,0
"2.4.2.31",0,0,3.30687830687831,0,0,0,0,0,0
"2.5.1.43",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"2.7.7.48",0,0,6.61375661375661,0,0,0,0,0,0
"2.7.7.52",0,0,3.30687830687831,0,0,0,0,0,0
"2.8.3.13",0,0,6.61375661375661,0,0,0,0,0,0
"3.1.1.4",0,0,9.92063492063492,0,0,0,0,0,0
"3.1.1.65",0,0,3.30687830687831,0,0,0,0,0,0
"3.1.1.7",0,0,6.61375661375661,7.28155339805825,0,0,0,0,0
"3.1.1.72",0,0,13.2275132275132,0,0,0,0,0,0
"3.1.1.73",0,0,3.30687830687831,0,0,0,0,0,0
"3.1.1.74",0,0,6.61375661375661,0,0,0,0,0,0
"3.1.1.8",0,0,9.92063492063492,7.28155339805825,0,0,0,0,0
"3.1.27.3",0,0,3.30687830687831,0,0,0,0,0,0
"3.1.3.37",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.1.3.8",0,0,6.61375661375661,0,0,0,0,0,0
"3.1.6.6",0,0,3.30687830687831,0,0,0,0,0,0
"3.2.1.132",0,0,3.30687830687831,0,0,0,0,0,0
"3.2.1.139",0,0,3.30687830687831,0,0,0,0,0,0
"3.2.1.15",0,0,13.2275132275132,4.85436893203883,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.2.1.26",0,0,6.61375661375661,9.70873786407767,6.26174076393237,6.265664160401,6.27943485086342,6.24414611301904,6.27746390458255
"3.2.1.31",0,0,9.92063492063492,7.28155339805825,0,0,0,0,0
"3.2.1.37",0,0,19.8412698412698,0,0,0,0,0,0
"3.2.1.39",0,0,6.61375661375661,0,0,0,0,0,0
"3.2.1.55",0,0,3.30687830687831,0,0,0,0,0,0
"3.2.1.64",0,0,3.30687830687831,0,0,0,0,0,0
"3.2.1.67",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.2.1.78",0,0,6.61375661375661,0,0,0,0,0,0
"3.2.1.8",0,0,19.8412698412698,0,0,0,0,0,0
"3.2.1.89",0,0,6.61375661375661,2.42718446601942,0,0,0,0,0
"3.2.1.91",0,0,6.61375661375661,0,0,0,0,0,0
"3.2.1.99",0,0,9.92063492063492,0,0,0,0,0,0
"3.4.21.63",0,0,6.61375661375661,0,0,0,0,0,0
"3.4.23.-",0,0,3.30687830687831,0,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"3.4.23.18",0,0,26.4550264550265,16.9902912621359,0,0,0,0,0
"3.4.23.35",0,0,3.30687830687831,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"3.4.23.41",0,0,16.5343915343915,7.28155339805825,9.39261114589856,9.3984962406015,9.41915227629513,9.36621916952857,9.41619585687382
"3.4.24.39",0,0,6.61375661375661,0,0,0,0,0,0
"3.5.1.10",0,0,6.61375661375661,4.85436893203883,0,0,0,0,0
"3.5.1.16",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.5.1.23",0,0,6.61375661375661,0,0,0,0,0,0
"3.5.1.26",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"3.5.1.3",0,0,6.61375661375661,0,0,0,0,0,0
"3.6.1.21",0,0,9.92063492063492,0,0,0,0,0,0
"3.6.1.7",0,0,9.92063492063492,7.28155339805825,0,0,0,0,0
"3.6.3.7",0,0,9.92063492063492,0,0,0,0,0,0
"3.7.1.2",0,0,6.61375661375661,4.85436893203883,0,0,0,0,0
"3.8.1.2",0,0,3.30687830687831,0,0,0,0,0,0
"4.1.-.-",0,0,6.61375661375661,0,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
"4.1.1.25",0,0,6.61375661375661,0,0,0,0,0,0
"4.1.1.46",0,0,13.2275132275132,0,0,0,0,0,0
"4.1.2.4",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"4.1.3.30",0,0,3.30687830687831,0,0,0,0,0,0
"4.2.1.18",0,0,3.30687830687831,0,0,0,0,0,0
"4.2.1.66",0,0,3.30687830687831,0,0,0,0,0,0
"4.2.1.90",0,0,3.30687830687831,0,0,0,0,0,0
"4.2.1.94",0,0,3.30687830687831,0,0,0,0,0,0
"4.2.2.2",0,0,3.30687830687831,0,0,0,0,0,0
"5.1.3.2",0,0,13.2275132275132,9.70873786407767,0,0,0,0,0
"5.4.3.8",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"5.5.1.5",0,0,6.61375661375661,0,0,0,0,0,0
"6.2.1.17",0,0,3.30687830687831,2.42718446601942,0,0,0,0,0
"6.3.2.11",0,0,13.2275132275132,0,0,0,0,0,0
"1.1.1.35",0,0,0,16.9902912621359,0,0,0,0,0
"1.1.1.56",0,0,0,2.42718446601942,0,0,0,0,0
"1.1.3.24",0,0,0,2.42718446601942,0,0,0,0,0
"1.1.3.6",0,0,0,2.42718446601942,0,0,0,0,0
"1.11.1.11",0,0,0,2.42718446601942,0,0,0,0,0
"1.13.12.7",0,0,0,2.42718446601942,3.13087038196619,3.1328320802005,3.13971742543171,3.12207305650952,3.13873195229127
